fidelity,fidelity_sd,fidelity_mcse,fidelity_nvalid,rmse,rmse_sd,rmse_mcse,rmse_nvalid,bias,bias_sd,bias_mcse,bias_nvalid,icc,icc_sd,icc_mcse,icc_nvalid,sign_accuracy,sign_accuracy_sd,sign_accuracy_mcse,sign_accuracy_nvalid,replications,n_obs,n_cycles,total_span_days,factor,level,seed
0.7322276099613154,0.0704006543493298,0.0022262641651012,1000,0.6907956290295105,0.034006859134144,0.0010753913093239,1000,0.0541557559008069,0.1115291362867065,0.0035268609613732,1000,0.4564899258126819,0.0594326038058324,0.0018794239530082,1000,0.8136666666666668,0.063129917142175,0.0019963432666698,1000,1000,30,1,28.0,missingness,MCAR_10pct,26243231
0.7678294286913014,0.0596138525520988,0.0018851555416207,1000,0.6857628635450221,0.0314574581209697,0.0009947721706162,1000,0.0578820372173828,0.1082127967713649,0.0034219890977442,1000,0.4590326735305851,0.0541686387085153,0.0017129627606967,1000,0.8361025641025643,0.0586028407038979,0.0018531845398034,1000,1000,40,1,28.0,missingness,MCAR_10pct,26243241
0.8021702913993731,0.0487319979938653,0.0015410410859137,1000,0.6802175969447383,0.0276123636632826,0.0008731796075684,1000,0.0582234982096879,0.1094548856912355,0.0034612673981767,1000,0.4641157273540833,0.0468620416915379,0.0014819078755102,1000,0.8577435897435899,0.0538590223213313,0.0017031718308525,1000,1000,56,1,28.0,missingness,MCAR_10pct,26243257
0.507969200275366,0.120835408112662,0.00382115111632,1000,0.7651950874684829,0.0574266761953477,0.0018159909523027,1000,0.0999372022570245,0.121774349016081,0.003850843034751,1000,0.3865829804824894,0.0990703371888471,0.0031328791407763,1000,0.7031707152496627,0.0750712443640428,0.0023739611897345,1000,1000,10,2,56.0,missingness,MCAR_10pct,26243311
0.6732221976880924,0.0853594523977692,0.0026993028940167,1000,0.7025997569563486,0.0412250794865051,0.0013036514789884,1000,0.0618803240384244,0.114215724378933,0.0036118183364344,1000,0.4492844665847427,0.0714358970046324,0.0022590014123183,1000,0.7814102564102566,0.0654317923662467,0.0020691349526455,1000,1000,20,2,56.0,missingness,MCAR_10pct,26243321
0.7324427064366207,0.0693423447502195,0.0021927974770731,1000,0.6908163664697097,0.0349536607438006,0.0011053318051122,1000,0.0529661809481594,0.1079005370296055,0.0034121145776889,1000,0.4561915089936494,0.0586971424337521,0.0018561666223397,1000,0.813846153846154,0.0611531101825739,0.0019338311418016,1000,1000,30,2,56.0,missingness,MCAR_10pct,26243331
0.7688394308228467,0.0611267068401419,0.0019329961948024,1000,0.6841424004723452,0.03115504475468,0.0009852090202927,1000,0.0639479439828905,0.1092324648819852,0.0034542338346142,1000,0.4618206426413664,0.0542128333009253,0.0017143603164194,1000,0.8339743589743591,0.0599739470384437,0.0018965427291179,1000,1000,40,2,56.0,missingness,MCAR_10pct,26243341
0.8029434387848154,0.0484742585391372,0.0015328906487154,1000,0.6814075523408498,0.0269570278941421,0.0008524560709418,1000,0.053410819843599,0.1097677481206186,0.0034711609768882,1000,0.4632538082134245,0.0467112196279684,0.0014771384630874,1000,0.8584871794871797,0.0531204511897522,0.0016798161609541,1000,1000,56,2,56.0,missingness,MCAR_10pct,26243357
0.5523224769104512,0.1133822634386074,0.0035854619873123,1000,0.738883460190357,0.0559949026699736,0.0017707142979656,1000,0.059120309489032,0.1153670495867269,0.0036482264362764,1000,0.4265560264362959,0.0953793652334977,0.0030161603591893,1000,0.7248205128205129,0.0710485654657169,0.0022467529135924,1000,1000,10,3,84.0,missingness,MCAR_10pct,26243411
0.6741377750003096,0.0873209464726766,0.002761330782953,1000,0.7003171020726279,0.041081535370286,0.0012991122154687,1000,0.0597681667555059,0.1118784290774866,0.0035379065692646,1000,0.4501739139899391,0.072915635818834,0.0023057948622687,1000,0.7823846153846155,0.0685962756917777,0.0021692047019085,1000,1000,20,3,84.0,missingness,MCAR_10pct,26243421
0.7342102462012599,0.0730387926126066,0.0023096894220451,1000,0.6902228089608081,0.0359595409651639,0.0011371405306404,1000,0.0615985996531169,0.1102480708466636,0.0034863501151506,1000,0.4582096609596367,0.0614371089865986,0.0019428119725365,1000,0.8153333333333335,0.0642023093992182,0.0020302552874436,1000,1000,30,3,84.0,missingness,MCAR_10pct,26243431
0.7683861804129043,0.0592731950527095,0.0018743830056198,1000,0.6847389698084978,0.0308429353913167,0.0009753392556197,1000,0.060966751602488,0.1084783542612251,0.003430386762921,1000,0.4604759528405119,0.053589404961565,0.0016946457813167,1000,0.8333846153846155,0.0584547521544372,0.0018485015686865,1000,1000,40,3,84.0,missingness,MCAR_10pct,26243441
0.8031615727291593,0.0495688552269085,0.0015675048352417,1000,0.679899751981455,0.0265823632142167,0.0008406081334679,1000,0.062726235173803,0.1107939608655555,0.0035036126732671,1000,0.4648708310627468,0.0462499713710604,0.0014625525125013,1000,0.859769230769231,0.0559644552522257,0.001769751466076,1000,1000,56,3,84.0,missingness,MCAR_10pct,26243457
0.5033287569131666,0.1186355093144875,0.003751584208079,1000,0.7684108101404303,0.0560487246228606,0.001772416297558,1000,0.0967854672483293,0.1216930755007954,0.0038482729405334,1000,0.3825188135184691,0.0957009901914883,0.0030263310333853,1000,0.6997435897435897,0.0704799711616548,0.0022287723829381,1000,1000,10,4,112.0,missingness,MCAR_10pct,26243511
0.6338963245438236,0.0936922984136776,0.002962810622034,1000,0.7281645875379873,0.0423948821263952,0.0013406438865377,1000,0.0957577007000066,0.117679702977802,0.0037213589578195,1000,0.408329796227336,0.0744928097106101,0.0023556694799103,1000,0.7581025641025642,0.0698597593354219,0.0022091595629114,1000,1000,20,4,112.0,missingness,MCAR_10pct,26243521
0.7367196768053166,0.0692298597076358,0.0021892403877004,1000,0.6887067965255409,0.0344398706338947,0.0010890843352465,1000,0.0575622650695441,0.1076336463177975,0.0034036747523323,1000,0.4606621581718678,0.058997196871266,0.0018656551767856,1000,0.8170512820512822,0.0615947688205118,0.0019477976142434,1000,1000,30,4,112.0,missingness,MCAR_10pct,26243531
0.7713511977917268,0.058636762685295,0.001854257247043,1000,0.6851015466014233,0.0296154870207536,0.0009365239300073,1000,0.0657258731555685,0.1075643382494062,0.0034014830387689,1000,0.4627853981219493,0.0520132722168129,0.0016448040876348,1000,0.8382564102564104,0.0592550537212082,0.0018738093263465,1000,1000,40,4,112.0,missingness,MCAR_10pct,26243541
0.8049941640410286,0.0496317112700418,0.0015694925178518,1000,0.6778302258785998,0.0277392255479283,0.0008771913326058,1000,0.0549901806599654,0.1094770182518502,0.0034619672911967,1000,0.4684633679977731,0.0473750534789005,0.001498130732656,1000,0.8590769230769232,0.053345118965999,0.001686920779852,1000,1000,56,4,112.0,missingness,MCAR_10pct,26243557
0.5050587206109832,0.124713436408807,0.003943785138784,1000,0.7635783560038938,0.064849069994403,0.0020507076532599,1000,0.0633925851859715,0.1230333166320015,0.003890655086418,1000,0.409906199132858,0.1066515784768252,0.0033726190403895,1000,0.7068450231608127,0.0722238666712561,0.0022839192010549,1000,1000,10,1,28.0,missingness,MCAR_25pct,26253211
0.6414738731511385,0.0921223562630277,0.0029131646921264,1000,0.7102728857975992,0.0441138030539838,0.0013950009390268,1000,0.0567779902208053,0.1132448894477343,0.003581117840288,1000,0.4435411543685715,0.0767564735469274,0.0024272528157075,1000,0.7662820512820513,0.0670826255104687,0.0021213388803719,1000,1000,20,1,28.0,missingness,MCAR_25pct,26253221
