fidelity,fidelity_sd,fidelity_mcse,fidelity_nvalid,rmse,rmse_sd,rmse_mcse,rmse_nvalid,bias,bias_sd,bias_mcse,bias_nvalid,icc,icc_sd,icc_mcse,icc_nvalid,sign_accuracy,sign_accuracy_sd,sign_accuracy_mcse,sign_accuracy_nvalid,replications,obs_per_cycle,planned_total_obs,schedule,peak_sigma_days,missingness,mean_observed,median_e2_range,seed
0.5411081640613312,0.1099848600969611,0.0034780266604136,1000,0.75831360827026,0.0430108932584244,0.00136012386895,1000,0.0465354086551717,0.1220191378662574,0.0038585839378747,1000,0.3505846656689662,0.0800833366292715,0.0025324574637448,1000,0.7191538461538461,0.071549845512654,0.0022626047805316,1000,1000,8,16,adaptive,0.0,mcar10,14.409948717948716,0.6433238234346668,26084111
0.6233435719763906,0.0966366703174999,0.0030559198369808,1000,0.7236333354874352,0.0427586979675626,0.0013521487536071,1000,0.0212981069726667,0.1099275957806027,0.0034762158037301,1000,0.4104108699485517,0.0751494466397754,0.0023764341628297,1000,0.7592564102564103,0.0652015796303181,0.0020618549867264,1000,1000,9,18,adaptive,0.0,mcar10,16.21076923076923,0.7665278485695861,26084112
0.6752444654504954,0.0845685883035848,0.002674293575444,1000,0.6982569729154072,0.0408421408594945,0.0012915418963342,1000,0.0142481658555473,0.1110272119301894,0.0035109887195761,1000,0.4510213190894943,0.0687203421735195,0.0021731280285444,1000,0.7833589743589745,0.0648357698329471,0.0020502870652254,1000,1000,10,20,adaptive,0.0,mcar10,18.013333333333332,0.8366095623847376,26084113
0.3652159872320571,0.1561892690760663,0.0049391383635727,1000,0.847364259608971,0.084437253314236,0.0026701403984158,1000,-0.0070003103406461,0.1527320593225615,0.0048298117918724,1000,0.3244245764094396,0.139855218479245,0.0044226103305488,1000,0.6513053324299971,0.0816123533112258,0.0025808092166985,1000,1000,3,6,adaptive,0.0,mcar25,4.501461538461538,0.527859238254021,26085106
0.3707423847440237,0.1451201019107626,0.0045891005631376,1000,0.8314863830846877,0.0713193089596833,0.0022553145746185,1000,0.0201144752310442,0.1436720529646674,0.0045433092348069,1000,0.3099305799163505,0.1239689548240137,0.003920242563944,1000,0.6551658279090168,0.0785544885511923,0.0024841110425138,1000,1000,4,8,adaptive,0.0,mcar25,5.995641025641025,0.4822656465619471,26085107
0.4479052956728152,0.1286534666047662,0.0040683798334747,1000,0.7883875164213825,0.0633864148453485,0.0020044544362361,1000,0.0361066491423498,0.1273396890028451,0.0040268345378648,1000,0.357722511081668,0.1076734853333822,0.0034049345726222,1000,0.6840916402232191,0.0739779266228693,0.0023393874470507,1000,1000,5,10,adaptive,0.0,mcar25,7.512435897435897,0.6889174151267408,26085108
0.4875820764048892,0.1239027033893586,0.0039181475096263,1000,0.7711154396831259,0.0578660384664892,0.0018298848072502,1000,0.0394248438380054,0.1231675011173323,0.003894898372421,1000,0.3700421653909472,0.1004637568462925,0.0031769429393161,1000,0.6983279352226721,0.0758174293160305,0.0023975576297747,1000,1000,6,12,adaptive,0.0,mcar25,9.01125641025641,0.6433238234346668,26085109
0.5556314263863369,0.1139922339123826,0.0036047509473381,1000,0.7393479537958096,0.0536155744955113,0.0016954733346424,1000,0.0108722452673119,0.1203697000642042,0.003806424134742,1000,0.4111667183639376,0.0924566031529648,0.0029237345068567,1000,0.7302564102564103,0.0701603642903064,0.0022186655262451,1000,1000,7,14,adaptive,0.0,mcar25,10.494461538461538,0.6889174151267408,26085110
0.4971476213063621,0.1228349165366834,0.003884381124526,1000,0.770271045183757,0.0495309962712887,0.0015663076299457,1000,0.0465409317183099,0.1222556736691623,0.0038660638567282,1000,0.3423297732790502,0.0912734501335829,0.0028863199232392,1000,0.7044871794871794,0.0723664988198272,0.0022884296256254,1000,1000,8,16,adaptive,0.0,mcar25,12.000923076923076,0.6433238234346668,26085111
0.5738372781361417,0.1123896077800051,0.0035540714591779,1000,0.7362351283227572,0.0488215508847685,0.0015438729969767,1000,0.0386918610421222,0.1169901584790109,0.0036995536461773,1000,0.3956319589809578,0.0878070521853571,0.0027767027953099,1000,0.7372051282051283,0.0707832558548602,0.002238363087038,1000,1000,9,18,adaptive,0.0,mcar25,13.501205128205129,0.7665278485695861,26085112
